resultId,raceId,driverId,constructorId,num_car,start_pos,final_pos,positionText,positionOrder,points,nbr_laps,time_total,num_fastestLap,rank,fastestLapTime,fastestLapSpeed_km/h,statusId
315,33,13,6,2,5,7,7,7,2.0,67,1.518903,55,1.0,1.3071,337.086757,1
316,33,17,9,10,13,8,8,8,1.0,67,1.520195,30,13.0,1.330333,331.199777,1
317,33,2,2,3,16,9,9,9,0.0,67,1.521114,67,8.0,1.32435,332.694857,1
318,33,7,5,14,10,10,10,10,0.0,67,1.522494,49,6.0,1.321033,333.530107,1
319,33,3,3,7,15,11,11,11,0.0,67,1.52333,66,10.0,1.325517,332.401956,1
320,33,1,1,22,1,12,12,12,0.0,67,1.527998,65,11.0,1.326,332.281256,1
321,33,22,11,17,17,13,13,13,0.0,66,,66,16.0,1.342917,328.095352,11
322,33,18,11,16,18,14,14,14,0.0,66,,66,17.0,1.347483,326.983295,11
323,33,6,3,8,14,15,15,15,0.0,66,,32,15.0,1.3394,328.956351,11
324,33,21,10,21,20,,R,16,0.0,21,,20,19.0,1.359617,324.065555,6
325,33,5,1,23,3,,R,17,0.0,16,,12,5.0,1.320967,333.547809,5
326,33,16,10,20,19,,R,18,0.0,8,,6,18.0,1.35315,325.613743,27
327,33,10,7,12,8,,R,19,0.0,6,,4,14.0,1.337567,329.408577,28
328,33,14,9,9,11,,R,20,0.0,0,,,,,,4
329,34,1,1,22,1,1,1,1,10.0,56,1.532612,13,1.0,1.605417,327.858778,1
330,34,13,6,2,3,2,2,2,8.0,56,1.536758,36,4.0,1.60985,326.955936,1
331,34,8,6,1,2,3,3,3,6.0,56,1.53718,14,2.0,1.60805,327.322867,1
332,34,4,4,5,4,4,4,4,5.0,56,1.537715,56,5.0,1.610983,326.7258,1
333,34,2,2,3,9,5,5,5,4.0,56,1.540646,56,3.0,1.6083,327.271368,1
334,34,9,2,4,11,6,6,6,3.0,56,1.541839,56,7.0,1.614233,326.069188,1
335,34,10,7,12,12,7,7,7,2.0,56,1.544201,56,6.0,1.612117,326.497273,1
336,34,12,4,6,10,8,8,8,1.0,56,1.548347,56,8.0,1.6166,325.591213,1
337,34,20,5,15,6,9,9,9,0.0,56,1.550484,55,9.0,1.6202,324.867008,1
338,34,14,9,9,15,10,10,10,0.0,56,1.553401,27,14.0,1.629217,323.069371,1
339,34,22,11,17,13,11,11,11,0.0,56,1.55624,56,16.0,1.63075,322.766814,1
340,34,6,3,8,17,12,12,12,0.0,56,1.557847,54,17.0,1.63365,322.193887,1
341,34,7,5,14,8,13,13,13,0.0,56,1.558017,36,12.0,1.6242,324.067164,1
342,34,17,9,10,16,14,14,14,0.0,56,1.558285,10,13.0,1.628,323.310772,1
343,34,3,3,7,14,15,15,15,0.0,55,,38,10.0,1.620767,324.754354,11
344,34,18,11,16,18,16,16,16,0.0,55,,54,15.0,1.62955,323.003388,11
345,34,21,10,21,20,17,17,17,0.0,55,,54,18.0,1.639533,321.036769,11
346,34,5,1,23,5,,R,18,0.0,49,,32,11.0,1.6217,324.56767,9
347,34,16,10,20,19,,R,19,0.0,13,,13,19.0,1.661383,316.81546,5
348,34,15,7,11,7,,R,20,0.0,2,,2,20.0,2.6602,197.860798,4
349,35,13,6,2,1,1,1,1,10.0,71,1.569843,36,1.0,1.228933,338.568963,1
350,35,4,4,5,6,2,2,2,8.0,71,1.573537,39,8.0,1.23715,336.320709,1
351,35,8,6,1,3,3,3,3,6.0,71,1.574353,59,3.0,1.235283,336.829262,1
352,35,20,5,15,7,4,4,4,5.0,71,1.580402,25,7.0,1.2369,336.388302,1
353,35,1,1,22,4,5,5,5,4.0,71,1.580651,31,4.0,1.235983,336.63775,1
354,35,10,7,12,10,6,6,6,3.0,71,1.582168,32,2.0,1.234283,337.101241,1
355,35,5,1,23,5,7,7,7,2.0,71,1.585141,36,6.0,1.236783,336.420488,1
356,35,15,7,11,2,8,8,8,1.0,71,1.588852,40,5.0,1.236117,336.602344,1
357,35,17,9,10,12,9,9,9,0.0,71,1.591972,40,14.0,1.25055,332.717388,1
358,35,2,2,3,8,10,10,10,0.0,70,,41,10.0,1.2442,334.415246,11
359,35,9,2,4,13,11,11,11,0.0,70,,61,9.0,1.239583,335.660878,11
360,35,3,3,7,18,12,12,12,0.0,70,,35,12.0,1.2489,333.156739,11
361,35,18,11,16,17,13,13,13,0.0,70,,59,11.0,1.245983,333.935661,11
362,35,7,5,14,9,14,14,14,0.0,70,,57,13.0,1.249183,333.0811,11
363,35,22,11,17,15,15,15,15,0.0,70,,35,16.0,1.2569,331.035623,11
364,35,16,10,20,20,16,16,16,0.0,69,,60,17.0,1.262883,329.466513,12
365,35,6,3,8,16,17,17,17,0.0,69,,50,18.0,1.264417,329.067396,12
366,35,21,10,21,19,18,18,18,0.0,69,,36,15.0,1.253533,331.925591,12
367,35,12,4,6,11,,R,19,0.0,0,,,,,,3
368,35,14,9,9,14,,R,20,0.0,0,,,,,,4
369,36,8,6,6,1,1,1,1,10.0,58,1.424658,41,1.0,1.420583,360.45765,1
370,36,4,1,1,2,2,2,2,8.0,58,1.42667,20,2.0,1.438567,355.951487,1
371,36,1,1,2,4,3,3,3,6.0,58,1.429824,20,3.0,1.439183,355.7986,1
372,36,2,2,9,3,4,4,4,5.0,58,1.435426,37,6.0,1.445367,354.27616,1
373,36,21,4,3,6,5,5,5,4.0,58,1.443122,18,7.0,1.4482,353.584142,1
374,36,13,6,5,22,6,6,6,3.0,58,1.443215,28,8.0,1.450733,352.966154,1
375,36,3,3,16,12,7,7,7,2.0,57,,40,5.0,1.44535,354.280988,11
376,36,23,7,11,9,8,8,8,1.0,57,,42,12.0,1.463267,349.942197,11
377,36,15,7,12,8,9,9,9,0.0,57,,45,13.0,1.467233,348.997512,11
378,36,5,4,4,13,10,10,10,0.0,57,,44,10.0,1.459867,350.758134,11
379,36,22,11,8,16,11,11,11,0.0,57,,17,14.0,1.4683,348.743235,11
380,36,11,8,22,10,12,12,12,0.0,57,,20,18.0,1.474783,347.209531,11
381,36,17,9,15,7,13,13,13,0.0,57,,21,9.0,1.45835,351.123455,11
382,36,24,5,18,19,14,14,14,0.0,57,,44,15.0,1.471367,348.015812,11
383,36,18,11,7,14,15,15,15,0.0,57,,42,17.0,1.473117,347.60382,11
384,36,19,8,23,11,16,16,16,0.0,56,,41,19.0,1.474817,347.203093,12
385,36,16,12,20,20,17,17,17,0.0,56,,40,20.0,1.478117,346.427389,12
386,36,25,3,17,15,,R,18,0.0,48,,24,16.0,1.471717,347.933735,4
387,36,14,9,14,18,,R,19,0.0,48,,44,11.0,1.461767,350.30269,4
388,36,9,2,10,5,,R,20,0.0,36,,19,4.0,1.444033,354.604466,6
389,36,26,5,19,17,,R,21,0.0,28,,22,21.0,1.48255,345.390972,29
390,36,27,12,21,21,,R,22,0.0,10,,9,22.0,1.514983,337.997646,3
391,37,4,1,1,2,1,1,1,10.0,56,1.537481,42,2.0,1.61435,331.547395,1
392,37,1,1,2,4,2,2,2,8.0,56,1.542358,22,1.0,1.611683,332.096181,1
393,37,8,6,6,3,3,3,3,6.0,56,1.542575,40,4.0,1.620467,330.296935,1
394,37,2,2,9,5,4,4,4,5.0,56,1.546863,55,5.0,1.623617,329.654806,1
395,37,13,6,5,1,5,5,5,4.0,56,1.547676,42,3.0,1.619983,330.395105,1
396,37,21,4,3,12,6,6,6,3.0,56,1.555713,44,9.0,1.631317,328.10018,1
397,37,15,7,12,8,7,7,7,2.0,56,1.556962,40,10.0,1.6336,327.641517,1
398,37,5,4,4,11,8,8,8,1.0,56,1.557485,41,7.0,1.630167,328.330316,1
399,37,25,3,17,19,9,9,9,0.0,56,1.562459,19,8.0,1.631067,328.15007,1
400,37,17,9,15,10,10,10,10,0.0,56,1.563468,55,14.0,1.642333,325.898597,1
401,37,22,11,8,22,11,11,11,0.0,55,,32,15.0,1.642767,325.813302,11
402,37,18,11,7,15,12,12,12,0.0,55,,54,16.0,1.6443,325.509136,11
403,37,11,8,22,14,13,13,13,0.0,55,,37,13.0,1.6416,326.045048,11
404,37,26,5,19,17,14,14,14,0.0,55,,54,18.0,1.651633,324.063945,11
405,37,23,7,11,9,15,15,15,0.0,55,,52,19.0,1.65405,323.590798,11
406,37,19,8,23,18,16,16,16,0.0,55,,32,20.0,1.659433,322.539896,11
407,37,24,5,18,16,17,17,17,0.0,55,,21,12.0,1.640783,326.205982,11
408,37,9,2,10,7,18,18,18,0.0,55,,53,17.0,1.6479,324.797806,11
409,37,3,3,16,6,,R,19,0.0,42,,18,6.0,1.6284,328.687591,9
410,37,14,9,14,13,,R,20,0.0,36,,28,11.0,1.634967,327.366319,23
411,37,27,12,21,20,,R,21,0.0,7,,5,21.0,1.691583,316.409905,5
412,37,16,12,20,21,,R,22,0.0,0,,,,,,4
413,38,13,6,5,1,1,1,1,10.0,57,1.557643,42,1.0,1.567783,333.327329,1
414,38,1,1,2,2,2,2,2,8.0,57,1.558299,18,2.0,1.571167,332.609562,1
415,38,8,6,6,3,3,3,3,6.0,57,1.560654,39,3.0,1.572617,332.302177,1
416,38,2,2,9,5,4,4,4,5.0,57,1.561485,38,5.0,1.5745,331.904669,1
417,38,4,1,1,4,5,5,5,4.0,57,1.56165,46,4.0,1.573667,332.081697,1
418,38,9,2,10,6,6,6,6,3.0,57,1.57029,46,6.0,1.580317,330.683177,1
419,38,15,7,12,9,7,7,7,2.0,57,1.580246,40,7.0,1.585883,329.52284,1
420,38,21,4,3,7,8,8,8,1.0,57,1.580338,51,8.0,1.586667,329.360296,1
421,38,5,4,4,12,9,9,9,0.0,57,1.582479,27,10.0,1.59125,328.410783,1
422,38,3,3,16,10,10,10,10,0.0,57,1.58262,51,11.0,1.5926,328.133976,1
423,38,25,3,17,11,11,11,11,0.0,56,,27,16.0,1.599867,326.642114,11
424,38,23,7,11,14,12,12,12,0.0,56,,37,15.0,1.597417,327.14423,11
425,38,22,11,8,15,13,13,13,0.0,56,,50,14.0,1.597367,327.153886,11
426,38,27,12,21,22,14,14,14,0.0,55,,40,20.0,1.619733,322.636457,12
427,38,16,12,20,20,15,15,15,0.0,53,,45,19.0,1.612867,324.009228,14
428,38,19,8,23,13,16,16,16,0.0,51,,27,17.0,1.60185,326.238169,5
429,38,17,9,15,8,,R,17,0.0,41,,37,12.0,1.595083,327.622205,6
430,38,14,9,14,21,,R,18,0.0,36,,34,9.0,1.589733,328.724605,30
431,38,11,8,22,17,,R,19,0.0,34,,23,18.0,1.605983,325.398091,5
432,38,24,5,18,18,,R,20,0.0,26,,23,13.0,1.595383,327.56105,9
433,38,18,11,7,16,,R,21,0.0,0,,,,,,4
434,38,26,5,19,19,,R,22,0.0,0,,,,,,4
435,39,13,6,5,1,1,1,1,10.0,65,1.526731,14,1.0,1.378,326.189889,1
436,39,1,1,2,4,2,2,2,8.0,65,1.528617,20,2.0,1.381267,325.417404,1
437,39,4,1,1,2,3,3,3,6.0,65,1.531579,17,3.0,1.382767,325.064957,1
438,39,9,2,10,5,4,4,4,5.0,65,1.535512,20,5.0,1.385483,324.427657,1
439,39,14,9,14,9,5,5,5,4.0,65,1.542934,18,8.0,1.392067,322.892343,1
440,39,3,3,16,11,6,6,6,3.0,65,1.543269,60,10.0,1.394883,322.240558,1
441,39,5,4,4,8,7,7,7,2.0,65,1.543988,32,4.0,1.383,325.010239,1
442,39,11,8,22,13,8,8,8,1.0,64,,23,12.0,1.401833,320.644089,11
443,39,21,4,3,10,9,9,9,0.0,64,,57,9.0,1.392667,322.753939,11
444,39,22,11,8,12,10,10,10,0.0,64,,16,14.0,1.404783,319.969774,11
445,39,19,8,23,15,11,11,11,0.0,64,,59,15.0,1.40485,319.95529,11
446,39,18,11,7,14,12,12,12,0.0,64,,64,13.0,1.4031,320.354407,11
447,39,16,12,20,20,13,13,13,0.0,63,,57,16.0,1.41985,316.574058,12
448,39,27,12,21,21,14,14,14,0.0,63,,61,18.0,1.421,316.318173,12
449,39,2,2,9,7,,R,15,0.0,46,,22,7.0,1.391383,323.051668,6
450,39,23,7,11,17,,R,16,0.0,44,,37,11.0,1.40005,321.051253,22
451,39,24,5,18,16,,R,17,0.0,19,,18,17.0,1.420117,316.514513,31
452,39,26,5,19,22,,R,18,0.0,9,,6,20.0,1.4373,312.730945,27
453,39,8,6,6,3,,R,19,0.0,9,,7,6.0,1.39125,323.082245,22
454,39,15,7,12,6,,R,20,0.0,8,,6,19.0,1.4349,313.253982,32
455,39,17,9,15,19,,R,21,0.0,7,,4,21.0,1.438717,312.42356,9
456,39,25,3,17,18,,R,22,0.0,1,,,,,,4
457,40,4,1,1,1,1,1,1,10.0,78,1.674814,44,1.0,1.254733,257.036377,1
458,40,1,1,2,2,2,2,2,8.0,78,1.675951,28,2.0,1.2562,256.73543,1
459,40,13,6,5,3,3,3,3,6.0,78,1.694012,47,4.0,1.269717,254.002764,1
460,40,21,4,3,4,4,4,4,5.0,77,,54,5.0,1.2709,253.76619,11
461,40,9,2,10,8,5,5,5,4.0,77,,39,3.0,1.266767,254.595002,11
462,40,2,2,9,7,6,6,6,3.0,77,,30,12.0,1.284017,251.173537,11
463,40,25,3,17,11,7,7,7,2.0,77,,40,7.0,1.277633,252.428825,11
464,40,8,6,6,16,8,8,8,1.0,77,,62,6.0,1.276533,252.646087,11
465,40,26,5,19,18,9,9,9,0.0,77,,73,10.0,1.281117,251.743245,11
466,40,22,11,8,9,10,10,10,0.0,77,,69,13.0,1.284667,251.046399,11
467,40,18,11,7,10,11,11,11,0.0,77,,40,9.0,1.280033,251.955678,11
468,40,3,3,16,5,12,12,12,0.0,77,,70,11.0,1.283183,251.33769,11
469,40,5,4,4,15,13,13,13,0.0,76,,72,14.0,1.285,250.982025,5
470,40,14,9,14,13,14,14,14,0.0,76,,75,8.0,1.279767,252.008786,12
471,40,15,7,12,14,15,15,15,0.0,76,,53,18.0,1.291583,249.702596,12
472,40,23,7,11,20,16,16,16,0.0,76,,47,17.0,1.287183,250.555549,12
473,40,11,8,22,21,17,17,17,0.0,76,,74,15.0,1.286383,250.711655,12
474,40,19,8,23,17,18,18,18,0.0,76,,63,16.0,1.28705,250.581298,12
475,40,27,12,21,22,19,19,19,0.0,70,,70,20.0,1.294817,249.078171,30
476,40,16,12,20,19,,R,20,0.0,53,,34,19.0,1.294633,249.113576,3
477,40,17,9,15,6,,R,21,0.0,17,,17,21.0,1.316633,244.951813,6
478,40,24,5,18,12,,R,22,0.0,2,,,,,,3
479,41,1,1,2,1,1,1,1,10.0,70,1.73647,37,2.0,1.2749,330.300153,1
480,41,2,2,9,3,2,2,2,8.0,70,1.737676,19,3.0,1.278267,329.431107,1
481,41,25,3,17,19,3,3,3,6.0,70,1.737949,67,11.0,1.299117,324.142803,1
482,41,5,4,4,22,4,4,4,5.0,70,1.738339,67,13.0,1.306133,322.401493,1
483,41,8,6,6,4,5,5,5,4.0,70,1.740083,21,5.0,1.281017,328.722996,1
484,41,11,8,22,11,6,6,6,3.0,70,1.741108,47,12.0,1.300583,323.777482,1
485,41,4,1,1,2,7,7,7,2.0,70,1.742563,46,1.0,1.272783,330.84894,1
486,41,23,7,11,18,8,8,8,1.0,70,1.742828,38,10.0,1.2985,324.2973,1
487,41,17,9,15,6,9,9,9,0.0,70,1.742848,47,9.0,1.293633,325.517183,1
488,41,3,3,16,7,10,10,10,0.0,70,1.743132,42,6.0,1.285933,327.466098,1
489,41,19,8,23,17,11,11,11,0.0,70,1.743225,36,15.0,1.313,320.71651,1
490,41,22,11,8,13,12,12,12,0.0,70,1.744925,62,14.0,1.30905,321.683725,1
491,41,15,7,12,10,,R,13,0.0,58,,12,17.0,1.3182,319.449956,3
492,41,24,5,18,12,,R,14,0.0,54,,9,19.0,1.322917,318.31215,3
493,41,27,12,21,21,,R,15,0.0,47,,21,18.0,1.3209,318.798172,33
494,41,14,9,14,14,,R,16,0.0,36,,19,16.0,1.31635,319.898963,6
495,41,9,2,10,8,,R,17,0.0,26,,19,8.0,1.29215,325.890551,3
496,41,16,12,20,20,,R,18,0.0,21,,20,20.0,1.3242,318.003156,3
497,41,26,5,19,16,,R,19,0.0,8,,6,21.0,1.334867,315.462002,3
498,41,18,11,7,15,,R,20,0.0,0,,,,,,6
499,41,13,6,5,5,,D,21,0.0,51,,22,4.0,1.280817,328.774495,2
500,41,21,4,3,9,,D,22,0.0,51,,22,7.0,1.290183,326.387838,2
501,42,1,1,2,1,1,1,1,10.0,73,1.519435,20,2.0,1.220367,331.687408,1
502,42,4,1,1,2,2,2,2,8.0,73,1.519851,21,3.0,1.22095,331.529692,1
503,42,13,6,5,3,3,3,3,6.0,73,1.52299,50,4.0,1.223,330.974468,1
504,42,8,6,6,4,4,4,4,5.0,73,1.523712,49,1.0,1.218617,332.163774,1
505,42,5,4,4,6,5,5,5,4.0,73,1.530935,67,7.0,1.2333,328.209615,1
506,42,15,7,12,8,6,6,6,3.0,73,1.537962,30,10.0,1.2336,328.130758,1
507,42,17,9,15,9,7,7,7,2.0,73,1.538129,57,8.0,1.2334,328.183866,1
508,42,20,2,10,7,8,8,8,1.0,73,1.53824,53,6.0,1.231033,328.814729,1
509,42,21,4,3,10,9,9,9,0.0,72,,67,9.0,1.233483,328.161335,11
510,42,25,3,17,17,10,10,10,0.0,72,,41,13.0,1.241433,326.059532,11
511,42,19,8,23,16,11,11,11,0.0,72,,55,12.0,1.234433,327.908668,11
512,42,18,11,7,13,12,12,12,0.0,72,,42,14.0,1.24505,325.111628,11
513,42,26,5,19,20,13,13,13,0.0,71,,66,16.0,1.251533,323.428254,12
514,42,16,12,20,21,14,14,14,0.0,71,,49,15.0,1.247633,324.438922,12
515,42,27,12,21,22,15,15,15,0.0,70,,65,18.0,1.265033,319.976211,13
516,42,3,3,16,14,16,16,16,0.0,68,,34,11.0,1.234433,327.908668,5
517,42,24,5,18,19,17,17,17,0.0,68,,64,17.0,1.2571,321.995938,34
518,42,2,2,9,5,,R,18,0.0,56,,20,5.0,1.223567,330.819971,7
519,42,11,8,22,18,,R,19,0.0,13,,8,19.0,1.278,316.730165,20
520,42,14,9,14,11,,R,20,0.0,0,,,,,,4
521,42,22,11,8,15,,R,21,0.0,0,,,,,,4
522,42,23,7,11,12,,R,22,0.0,0,,,,,,4
523,43,8,6,6,3,1,1,1,10.0,70,1.515056,20,2.0,1.270117,335.345447,1
524,43,13,6,5,1,2,2,2,8.0,70,1.515726,42,1.0,1.268317,335.821812,1
525,43,1,1,2,2,3,3,3,6.0,70,1.523987,39,4.0,1.27645,333.681385,1
526,43,9,2,10,4,4,4,4,5.0,70,1.526646,44,10.0,1.285883,331.233573,1
527,43,2,2,9,7,5,5,5,4.0,70,1.528611,70,7.0,1.28125,332.430925,1
528,43,21,4,3,5,6,6,6,3.0,70,1.529483,70,5.0,1.278383,333.17766,1
529,43,4,1,1,10,7,7,7,2.0,70,1.530754,36,3.0,1.274917,334.083721,1
530,43,18,11,7,12,8,8,8,1.0,70,1.531412,70,6.0,1.2795,332.886369,1
531,43,3,3,16,9,9,9,9,0.0,70,1.534085,69,9.0,1.283517,331.845123,1
532,43,23,7,11,11,10,10,10,0.0,69,,68,8.0,1.282767,332.038245,11
533,43,22,11,8,13,11,11,11,0.0,69,,68,12.0,1.287,330.94711,11
534,43,17,9,15,14,12,12,12,0.0,69,,69,14.0,1.287483,330.821581,11
535,43,14,9,14,16,13,13,13,0.0,69,,68,15.0,1.290783,329.976675,11
536,43,25,3,17,18,14,14,14,0.0,69,,69,13.0,1.287333,330.860205,11
537,43,5,4,4,6,15,15,15,0.0,69,,69,11.0,1.286767,331.006655,11
538,43,11,8,22,22,16,16,16,0.0,68,,39,16.0,1.2966,328.496079,12
539,43,16,12,20,21,17,17,17,0.0,68,,27,18.0,1.301517,327.255274,12
540,43,26,5,19,15,,R,18,0.0,55,,51,17.0,1.2989,327.915105,6
541,43,27,12,21,20,,R,19,0.0,28,,27,19.0,1.315917,323.674484,35
542,43,19,8,23,19,,R,20,0.0,1,,,,,,4
543,43,15,7,12,8,,R,21,0.0,1,,,,,,4
544,43,24,5,18,17,,R,22,0.0,0,,,,,,4
545,44,8,6,6,2,1,1,1,10.0,59,1.361965,17,1.0,1.343967,369.366979,1
546,44,4,1,1,3,2,2,2,8.0,59,1.362648,35,3.0,1.35195,367.186318,1
547,44,1,1,2,1,3,3,3,6.0,59,1.372902,11,4.0,1.36125,364.67735,1
548,44,9,2,10,5,4,4,4,5.0,59,1.376776,14,6.0,1.368417,362.767059,1
549,44,13,6,5,4,5,5,5,4.0,59,1.376982,17,2.0,1.347633,368.362748,1
550,44,2,2,9,9,6,6,6,3.0,59,1.377614,17,5.0,1.366517,363.272393,1
551,44,5,4,4,7,7,7,7,2.0,58,,11,9.0,1.375867,360.803659,11
552,44,21,4,3,8,8,8,8,1.0,58,,13,7.0,1.368933,362.630265,11
553,44,22,11,8,14,9,9,9,0.0,58,,28,13.0,1.389783,357.190682,11
554,44,18,11,7,18,10,10,10,0.0,58,,29,16.0,1.393017,356.36187,11
555,44,14,9,14,12,11,11,11,0.0,58,,40,12.0,1.3853,358.346191,11
556,44,3,3,16,17,12,12,12,0.0,58,,49,11.0,1.3816,359.30536,11
557,44,25,3,17,13,13,13,13,0.0,58,,57,10.0,1.378217,360.187281,11
558,44,11,8,22,21,14,14,14,0.0,57,,42,14.0,1.390217,357.079637,12
559,44,27,12,21,22,15,15,15,0.0,57,,56,21.0,1.4065,352.945233,12
560,44,24,5,18,16,16,16,16,0.0,53,,46,17.0,1.3938,356.160702,6
561,44,15,7,12,10,,R,17,0.0,43,,17,18.0,1.395133,355.82113,31
562,44,19,8,23,19,,R,18,0.0,35,,26,20.0,1.4024,353.976822,26
563,44,26,5,19,15,,R,19,0.0,29,,19,15.0,1.392833,356.408541,3
564,44,23,7,11,6,,R,20,0.0,22,,12,8.0,1.375167,360.987125,36
565,44,16,12,20,20,,R,21,0.0,16,,16,22.0,1.416917,350.35097,5
566,44,17,9,15,11,,R,22,0.0,8,,6,19.0,1.396117,355.570073,9
567,45,4,1,1,2,1,1,1,10.0,60,2.107322,35,2.0,1.55385,319.910228,1
568,45,13,6,5,3,2,2,2,8.0,60,2.109587,34,1.0,1.54755,321.212188,1
569,45,17,9,15,6,3,3,3,6.0,60,2.125564,29,8.0,1.57415,315.78548,1
570,45,25,3,17,12,4,4,4,5.0,60,2.125638,33,5.0,1.570583,316.501638,1
571,45,14,9,14,20,5,5,5,4.0,60,2.127782,48,6.0,1.571933,316.229659,1
572,45,2,2,9,4,6,6,6,3.0,60,2.129627,49,7.0,1.572567,316.10252,1
573,45,9,2,10,5,7,7,7,2.0,60,2.130215,49,9.0,1.574183,315.779042,1
574,45,5,4,4,7,8,8,8,1.0,59,,48,11.0,1.576717,315.27049,11
575,45,1,1,2,10,9,9,9,0.0,59,,29,3.0,1.556683,319.327646,11
576,45,21,4,3,13,10,10,10,0.0,59,,48,12.0,1.58155,314.308102,11
577,45,22,11,8,14,11,11,11,0.0,59,,37,14.0,1.593867,311.877992,11
578,45,19,8,23,15,12,12,12,0.0,59,,46,13.0,1.588033,313.023845,11
579,45,15,7,12,8,13,13,13,0.0,59,,29,10.0,1.574933,315.627764,11
580,45,8,6,6,1,,R,14,0.0,34,,32,4.0,1.565067,317.618522,9
581,45,11,8,22,16,,R,15,0.0,19,,18,16.0,1.62335,306.214711,31
582,45,23,7,11,9,,R,16,0.0,18,,18,15.0,1.60325,310.052996,4
583,45,28,12,21,22,,R,17,0.0,13,,13,17.0,1.71305,290.179207,9
584,45,18,11,7,17,,R,18,0.0,2,,2,18.0,2.334017,212.977366,20
585,45,16,12,20,21,,R,19,0.0,2,,2,19.0,2.429967,204.566935,20
586,45,3,3,16,11,,R,20,0.0,2,,2,20.0,2.849167,174.468983,20
587,45,26,5,19,18,,R,21,0.0,2,,2,21.0,3.031667,163.966404,20
588,45,24,5,18,19,,R,22,0.0,2,,2,22.0,3.371667,147.432004,20
589,46,1,1,2,1,1,1,1,10.0,70,1.598053,13,2.0,1.336183,316.596589,1
590,46,8,6,6,3,2,2,2,8.0,70,1.598252,70,1.0,1.334117,317.087439,1
591,46,2,2,9,2,3,3,3,6.0,70,1.610033,16,5.0,1.343033,314.982417,1
592,46,4,1,1,6,4,4,4,5.0,70,1.610514,49,3.0,1.338733,315.993085,1
593,46,9,2,10,7,5,5,5,4.0,70,1.61128,40,4.0,1.340317,315.619717,1
594,46,23,7,11,5,6,6,6,3.0,70,1.612128,69,9.0,1.34935,313.506649,1
595,46,3,3,16,4,7,7,7,2.0,70,1.614481,68,6.0,1.344533,314.629971,1
596,46,5,4,4,11,8,8,8,1.0,70,1.616971,69,8.0,1.348917,313.608037,1
597,46,17,9,15,9,9,9,9,0.0,70,1.619256,63,7.0,1.348583,313.685286,1
598,46,15,7,12,8,10,10,10,0.0,69,,48,12.0,1.354217,312.380108,11
599,46,14,9,14,10,11,11,11,0.0,69,,67,14.0,1.359217,311.231036,11
600,46,21,4,3,13,12,12,12,0.0,69,,66,15.0,1.361583,310.690297,11
601,46,13,6,5,14,13,13,13,0.0,69,,37,11.0,1.349683,313.4294,11
602,46,25,3,17,12,14,14,14,0.0,69,,49,13.0,1.3544,312.338265,11
603,46,11,8,22,19,15,15,15,0.0,69,,66,10.0,1.349667,313.434228,11
604,46,20,5,19,20,16,16,16,0.0,69,,65,16.0,1.36525,309.856656,11
605,46,16,12,20,21,17,17,17,0.0,68,,67,19.0,1.37105,308.545041,12
606,46,22,11,8,18,18,18,18,0.0,68,,34,17.0,1.366733,309.520303,12
607,46,24,5,18,16,,R,19,0.0,42,,35,20.0,1.3735,307.994645,10
608,46,19,8,23,15,,R,20,0.0,41,,39,18.0,1.369433,308.910362,3
609,46,18,11,7,17,,R,21,0.0,35,,25,21.0,1.381767,306.151946,37
610,46,29,12,21,22,,R,22,0.0,4,,4,22.0,1.445683,292.617363,3
611,47,13,6,5,1,1,1,1,10.0,58,1.445045,18,2.0,1.465367,351.747881,1
612,47,8,6,6,3,2,2,2,8.0,58,1.445677,57,1.0,1.454917,354.274551,1
613,47,4,1,1,4,3,3,3,6.0,58,1.452317,39,4.0,1.467833,351.157251,1
614,47,2,2,9,6,4,4,4,5.0,58,1.456065,39,5.0,1.471983,350.165896,1
615,47,1,1,2,2,5,5,5,4.0,58,1.457568,17,3.0,1.46605,351.583728,1
616,47,5,4,4,7,6,6,6,3.0,58,1.457869,20,7.0,1.476717,349.044183,1
617,47,3,3,16,8,7,7,7,2.0,58,1.460539,37,6.0,1.4756,349.308115,1
618,47,9,2,10,5,8,8,8,1.0,58,1.460797,11,11.0,1.481967,347.808207,1
619,47,21,4,3,10,9,9,9,0.0,58,1.46157,56,9.0,1.479883,348.297447,1
620,47,14,9,14,13,10,10,10,0.0,58,1.464769,54,13.0,1.484467,347.222405,1
621,47,25,3,17,14,11,11,11,0.0,58,1.467164,55,8.0,1.47895,348.517927,1
622,47,23,7,11,16,12,12,12,0.0,57,,55,12.0,1.482067,347.784066,11
623,47,18,11,7,21,13,13,13,0.0,57,,34,10.0,1.481217,347.983625,11
624,47,19,8,23,11,14,14,14,0.0,57,,38,17.0,1.4943,344.937137,11
625,47,24,5,18,15,15,15,15,0.0,57,,56,16.0,1.492717,345.302458,11
626,47,15,7,12,9,16,16,16,0.0,57,,39,14.0,1.490983,345.704794,11
627,47,22,11,8,22,17,17,17,0.0,57,,35,15.0,1.491883,345.495579,11
628,47,11,8,22,17,18,18,18,0.0,57,,56,18.0,1.4986,343.94739,11
629,47,20,5,19,18,19,19,19,0.0,57,,39,19.0,1.499717,343.691505,11
630,47,29,12,21,20,20,20,20,0.0,56,,21,22.0,1.51585,340.033466,12
631,47,16,12,20,19,21,21,21,0.0,53,,52,20.0,1.510283,341.287145,32
